rxn_src	dir	enz	protein_stoich	status	comments
GLYC3Pt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
DHAPt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
DHAPt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
NADPHt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
NADPHt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
NADPt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
NADPt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
ATPt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ATPt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
AMPt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
AMPt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
PPIt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PPIt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
GLYCt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
GLYCt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
DOCOSCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
DOCOSCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
TTCCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
TTCCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXCCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXCCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
ATPt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ATPt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
ADPt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ADPt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
PIt_c_en	FWD	YML123C	YML123C:1	protStoichAsgnManual	May function as a monomer.
PIt_c_en	REV	YML123C	YML123C:1	protStoichAsgnManual	May function as a monomer.
PIt_c_en	FWD	YCR037C	YCR037C:1	protStoichAsgnManual	May function as a monomer.
PIt_c_en	REV	YCR037C	YCR037C:1	protStoichAsgnManual	May function as a monomer.
PIt_c_en	FWD	YJL198W	YJL198W:1	protStoichAsgnManual	May function as a monomer.
PIt_c_en	REV	YJL198W	YJL198W:1	protStoichAsgnManual	May function as a monomer.
G3PCt_c_en	FWD	YCR098C	YCR098C:1	protStoichAsgnAuto	
G3PCt_c_en	REV	YCR098C	YCR098C:1	protStoichAsgnAuto	
G3PIt_c_en	FWD	YCR098C	YCR098C:1	protStoichAsgnAuto	
G3PIt_c_en	REV	YCR098C	YCR098C:1	protStoichAsgnAuto	
HDCAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
HDCEAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCEAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
OCDCAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
OCDCAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
OCDCEAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
OCDCEAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
ICOSCOAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ICOSCOAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
DOCOSCOAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
DOCOSCOAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
TTCCOAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
TTCCOAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXCCOAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXCCOAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_vm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_vm	REV	SPONT	zeroCost	protStoichAsgnAuto	
PIt_c_vm	FWD	YNR013C	YNR013C:1	protStoichAsgnManual	May function as a monomer.
PIt_c_vm	REV	YNR013C	YNR013C:1	protStoichAsgnManual	May function as a monomer.
Ht_c_vm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_vm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ATPt_c_vm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ATPt_c_vm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ADPt_c_vm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ADPt_c_vm	REV	SPONT	zeroCost	protStoichAsgnAuto	
CO2t_c_vm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
CO2t_c_vm	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_gm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_gm	REV	SPONT	zeroCost	protStoichAsgnAuto	
PIt_c_gm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PIt_c_gm	REV	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_gm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_gm	REV	SPONT	zeroCost	protStoichAsgnAuto	
CO2t_c_gm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
CO2t_c_gm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ATPt_c_gm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ATPt_c_gm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ADPt_c_gm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ADPt_c_gm	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
CO2t_c_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
CO2t_c_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HDCOAt_c_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCOAt_c_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ODECOAt_c_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ODECOAt_c_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HDCAt_c_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCAt_c_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
OCDCAt_c_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
OCDCAt_c_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
COAt_c_mm	FWD	YHR002W	YHR002W:1	protStoichAsgnAuto	
COAt_c_mm	REV	YHR002W	YHR002W:1	protStoichAsgnAuto	
DDCAt_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
DDCAt_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
TTDCAt_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
TTDCAt_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
TTCt_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
TTCt_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXCAt_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXCAt_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
EPISTt_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
EPISTt_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
FECOSTt_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
FECOSTt_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
LANOSTt_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
LANOSTt_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ZYMSTt_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ZYMSTt_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ERGST161t_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ERGST161t_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ERGST181t_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ERGST181t_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
EPIST161t_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
EPIST161t_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
EPIST181t_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
EPIST181t_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
FECOST161t_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
FECOST161t_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
FECOST181t_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
FECOST181t_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
LANOST161t_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
LANOST161t_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
LANOST181t_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
LANOST181t_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ZYM161t_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ZYM161t_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ZYM181t_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ZYM181t_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
TTCt_en_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
TTCt_en_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXCAt_en_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXCAt_en_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ZYM161t_en_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ZYM161t_en_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ZYM181t_en_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ZYM181t_en_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
TTCt_r_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
TTCt_r_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXCAt_r_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXCAt_r_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ERGSTt_r_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ERGSTt_r_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
PIt_r_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_m_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_m_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
GLYC3Pt_m_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
GLYC3Pt_m_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
CMPt_m_mm	FWD	YBR192W	YBR192W:1	protStoichAsgnAuto	
CMPt_m_mm	REV	YBR192W	YBR192W:1	protStoichAsgnAuto	
CTPt_m_mm	FWD	YBR192W	YBR192W:1	protStoichAsgnAuto	
CTPt_m_mm	REV	YBR192W	YBR192W:1	protStoichAsgnAuto	
PIt_m_mm	FWD	YJR077C	YJR077C:2	protStoichAsgnAuto	
PIt_m_mm	REV	YJR077C	YJR077C:2	protStoichAsgnAuto	
PIt_m_mm	FWD	YLR348C	YLR348C:2	protStoichAsgnAuto	
PIt_m_mm	REV	YLR348C	YLR348C:2	protStoichAsgnAuto	
PIt_m_mm	FWD	YER053C	YER053C:2	protStoichAsgnAuto	
PIt_m_mm	REV	YER053C	YER053C:2	protStoichAsgnAuto	
PPIt_m_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PPIt_m_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HEMEAt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HEMEAt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
EX_melib_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ATPM_c	FWD	SPONT	zeroCost	protStoichAsgnAuto	
CYCCL_m	FWD	YKL087C	YKL087C:1	protStoichAsgnAuto	
CYCCL_m	REV	YKL087C	YKL087C:1	protStoichAsgnAuto	
CYCCL_m	FWD	YAL039C	YAL039C:1	protStoichAsgnAuto	
CYCCL_m	REV	YAL039C	YAL039C:1	protStoichAsgnAuto	
PADPRGH_c	FWD	YBR022W	YBR022W:2	protStoichAsgnAuto	
PADPRGH_c	REV	YBR022W	YBR022W:2	protStoichAsgnAuto	
PADPRGH_c	FWD	YMR087W	YMR087W:2	protStoichAsgnAuto	
PADPRGH_c	REV	YMR087W	YMR087W:2	protStoichAsgnAuto	
ADPRIB1P_c	FWD	YBR046C	YBR046C:1	protStoichAsgnAuto	
ADPRIB1P_c	REV	YBR046C	YBR046C:1	protStoichAsgnAuto	
ARGt_c_v	FWD	YDR352W	YDR352W:1	protStoichAsgnAuto	
ARGt_c_v	REV	YDR352W	YDR352W:1	protStoichAsgnAuto	
HISt_c_v	FWD	YDR352W	YDR352W:1	protStoichAsgnAuto	
HISt_c_v	REV	YDR352W	YDR352W:1	protStoichAsgnAuto	
LYSt_c_v	FWD	YDR352W	YDR352W:1	protStoichAsgnAuto	
LYSt_c_v	REV	YDR352W	YDR352W:1	protStoichAsgnAuto	
NA1CLKt_c_v	FWD	YBR235W	YBR235W:1	protStoichAsgnAuto	
NA1CLKt_c_v	REV	YBR235W	YBR235W:1	protStoichAsgnAuto	
MN2tabc_c_r	FWD	YEL031W	YEL031W:1	protStoichAsgnAuto	
MN2tabc_c_r	REV	YEL031W	YEL031W:1	protStoichAsgnAuto	
OAADC_c	FWD	YER010C	YER010C:3	protStoichAsgnAuto	
GTHCT_c	FWD	YER163C	YER163C:1	protStoichAsgnAuto	
ZN2t_c_r	FWD	YIL023C	YIL023C:1	protStoichAsgnAuto	
ZN2t_c_r	REV	YIL023C	YIL023C:1	protStoichAsgnAuto	
5OPROAH_c	FWD	YKL215C	YKL215C:2	protStoichAsgnAuto	
CYSGLYP_c	FWD	YFR044C	YFR044C:2	protStoichAsgnAuto	
FMNH_c	FWD	YDL024C	YDL024C:1	protStoichAsgnAuto	
FMNH_c	REV	YDL024C	YDL024C:1	protStoichAsgnAuto	
NA1tabc_c_e	FWD	YDR039C	YDR039C:1	protStoichAsgnAuto	
NA1tabc_c_e	FWD	YDR040C	YDR040C:1	protStoichAsgnAuto	
NA1tabc_c_e	FWD	YDR038C	YDR038C:1	protStoichAsgnAuto	
GLCNK_c	FWD	YDR248C	YDR248C:1	protStoichAsgnAuto	
DNTPPY1_c	FWD	YJR069C	YJR069C:2	protStoichAsgnAuto	
DNTPPY2_c	FWD	YJR069C	YJR069C:2	protStoichAsgnAuto	
DNTPPY3_c	FWD	YJR069C	YJR069C:2	protStoichAsgnAuto	
APOOCT_m	FWD	YLR239C	YLR239C:1	protStoichAsgnAuto	
APOOCT_m	REV	YLR239C	YLR239C:1	protStoichAsgnAuto	
APOLIPT_m	FWD	YLR239C	YLR239C:1	protStoichAsgnAuto	
APOLIPT_m	REV	YLR239C	YLR239C:1	protStoichAsgnAuto	
4ABTORy_c	FWD	YMR110C	YMR110C:1	protStoichAsgnAuto	
4ABTORy_c	REV	YMR110C	YMR110C:1	protStoichAsgnAuto	
4ABTORx_c	FWD	YMR110C	YMR110C:1	protStoichAsgnAuto	
r_4323_m	FWD	YOR196C	YOR196C:1	protStoichAsgnAuto	
r_4324_m	FWD	YOR196C	YOR196C:1	protStoichAsgnAuto	
MG2t_c_m	FWD	YPL060W	YPL060W:1	protStoichAsgnManual	Forms homooligomers. Interacts with MRS2.
MG2t_c_m	REV	YPL060W	YPL060W:1	protStoichAsgnManual	Forms homooligomers. Interacts with MRS2.
MG2t_c_m	FWD	YOR334W	YOR334W:5	protStoichAsgnManual	Homopentamer (PubMed:23999289). Forms homooligomers. Interacts with MFM1 (PubMed:20653776).
MG2t_c_m	REV	YOR334W	YOR334W:5	protStoichAsgnManual	Homopentamer (PubMed:23999289). Forms homooligomers. Interacts with MFM1 (PubMed:20653776).
PYDXR_c	FWD	YPR127W	YPR127W:1	protStoichAsgnAuto	
PYDXR_c	REV	YPR127W	YPR127W:1	protStoichAsgnAuto	
CHOLt_c_e	FWD	YOR161C	YOR161C:1	protStoichAsgnAuto	
CHOLt_c_e	REV	YOR161C	YOR161C:1	protStoichAsgnAuto	
ENPP_c	FWD	YDR452W	YDR452W:4	protStoichAsgnAuto	
2HGOR_c	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
2HGOR_c	REV	UNKNOWN	zeroCost	protStoichAsgnAuto	
CA2tps_c_e	FWD	YOL122C	YOL122C:1	protStoichAsgnAuto	
CA2tps_c_e	REV	YOL122C	YOL122C:1	protStoichAsgnAuto	
CUtps_c_e	FWD	YOL122C	YOL122C:1	protStoichAsgnAuto	
CUtps_c_e	REV	YOL122C	YOL122C:1	protStoichAsgnAuto	
MN2tps_c_e	FWD	YGR191W	YGR191W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
MN2tps_c_e	REV	YGR191W	YGR191W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ZN2tps_c_e	FWD	YLR130C	YLR130C:1	protStoichAsgnAuto	
ZN2tps_c_e	REV	YLR130C	YLR130C:1	protStoichAsgnAuto	
ZN2tps_c_e	FWD	YGL255W	YGL255W:1	protStoichAsgnAuto	
ZN2tps_c_e	REV	YGL255W	YGL255W:1	protStoichAsgnAuto	
MG2tps_c_e	FWD	YGR191W	YGR191W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
MG2tps_c_e	REV	YGR191W	YGR191W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
MG2tps_c_e	FWD	YOL130W	YOL130W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
MG2tps_c_e	REV	YOL130W	YOL130W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
EX_cl_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
EX_cl_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
EX_cu2_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
EX_cu2_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
EX_mn2_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
EX_mn2_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
EX_zn2_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
EX_zn2_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
EX_mg2_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
EX_mg2_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
EX_ca2_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
EX_ca2_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
PIt_c_g	FWD	SPONT	zeroCost	protStoichAsgnAuto	
PIt_c_g	REV	SPONT	zeroCost	protStoichAsgnAuto	
PPCOAt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
UDPt_c_g	FWD	SPONT	zeroCost	protStoichAsgnAuto	
UDPt_c_g	REV	SPONT	zeroCost	protStoichAsgnAuto	
UDPt_c_n	FWD	SPONT	zeroCost	protStoichAsgnAuto	
UDPt_c_n	REV	SPONT	zeroCost	protStoichAsgnAuto	
UMPt_c_g	FWD	SPONT	zeroCost	protStoichAsgnAuto	
UMPt_c_g	REV	SPONT	zeroCost	protStoichAsgnAuto	
DHAPAT_rm	FWD	YBL011W	YBL011W:1	protStoichAsgnAuto	
G3PAT_rm	FWD	YBL011W	YBL011W:1	protStoichAsgnAuto	
AGPAT_rm	FWD	YOR175C	YOR175C:1	protStoichAsgnAuto	
AGPAT_rm	FWD	YDL052C	YDL052C:1	protStoichAsgnAuto	
AGPAT_l	FWD	YKR089C	YKR089C:1	protStoichAsgnManual	"Binds to both phosphatidylinositol (PI) and phosphatidylinositol 3,5-bisphosphate (PIP2)."
AGPAT_l	FWD	YOR081C	YOR081C:1	protStoichAsgnManual	"Binds to both phosphatidylinositol (PI) and phosphatidylinositol 3,5-bisphosphate (PIP2)."
AGPAT_l	FWD	YDL052C	YDL052C:1	protStoichAsgnAuto	
ETHAPT_rm	FWD	YHR123W	YHR123W:1	protStoichAsgnAuto	
CHOLPT_rm	FWD	YNL130C	YNL130C:1	protStoichAsgnAuto	
CHOLPT_rm	FWD	YHR123W	YHR123W:1	protStoichAsgnAuto	
CDPDAGS_rm	FWD	YBR029C	YBR029C:2	protStoichAsgnAuto	
PSSA_rm	FWD	YER026C	YER026C:1	protStoichAsgnAuto	
PAILS_rm	FWD	YPR113W	YPR113W:1	protStoichAsgnAuto	
PGPS_mm	FWD	YCL004W	YCL004W:1	protStoichAsgnAuto	
PGPP_mm	FWD	YHR100C	YHR100C:1	protStoichAsgnAuto	
CLPNS_mm	FWD	YDL142C	YDL142C:1	protStoichAsgnAuto	
1MLCLAT_mm	FWD	YPR140W	YPR140W:1	protStoichAsgnAuto	
1MLCLAT_mm	REV	YPR140W	YPR140W:1	protStoichAsgnAuto	
3MLCLAT_mm	FWD	YPR140W	YPR140W:1	protStoichAsgnAuto	
3MLCLAT_mm	REV	YPR140W	YPR140W:1	protStoichAsgnAuto	
PAP_rm	FWD	YMR165C	YMR165C:1	protStoichAsgnAuto	
PAP_vm	FWD	YDR284C	YDR284C:1	protStoichAsgnAuto	
PAP_gm	FWD	YDR503C	YDR503C:1	protStoichAsgnAuto	
TAGL_l	FWD	YOR081C	YOR081C:1	protStoichAsgnManual	"Binds to both phosphatidylinositol (PI) and phosphatidylinositol 3,5-bisphosphate (PIP2)."
TAGL_l	FWD	YBR204C	YBR204C:1	protStoichAsgnManual	"Binds to both phosphatidylinositol (PI) and phosphatidylinositol 3,5-bisphosphate (PIP2)."
TAGL_l	FWD	YKR089C	YKR089C:1	protStoichAsgnManual	"Binds to both phosphatidylinositol (PI) and phosphatidylinositol 3,5-bisphosphate (PIP2)."
TAGL_l	FWD	YCR068W	YCR068W:1	protStoichAsgnManual	"Binds to both phosphatidylinositol (PI) and phosphatidylinositol 3,5-bisphosphate (PIP2)."
TAGL_l	FWD	YMR313C	YMR313C:1	protStoichAsgnManual	"Binds to both phosphatidylinositol (PI) and phosphatidylinositol 3,5-bisphosphate (PIP2)."
DAGL_l	FWD	YMR313C	YMR313C:1	protStoichAsgnManual	"Binds to both phosphatidylinositol (PI) and phosphatidylinositol 3,5-bisphosphate (PIP2)."
DAGL_m	FWD	YDR058C	YDR058C:1	protStoichAsgnManual	Interacts with MIA40; forms mixed disulfide intermediates with MIA40.
MAGL_l	FWD	YKL094W	YKL094W:1	protStoichAsgnAuto	
DAGK_rm	FWD	YOR311C	YOR311C:1	protStoichAsgnAuto	
PAK_gm	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
PAK_vm	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
DGPP_vm	FWD	YDR284C	YDR284C:1	protStoichAsgnAuto	
DGPP_gm	FWD	YDR503C	YDR503C:1	protStoichAsgnAuto	
LPAP_vm	FWD	YDR284C	YDR284C:1	protStoichAsgnAuto	
LPAP_c	FWD	YER037W	YER037W:1	protStoichAsgnAuto	
LPAP_gm	FWD	YDR503C	YDR503C:1	protStoichAsgnAuto	
PDAGATpe_rm	FWD	YNR008W	YNR008W:1	protStoichAsgnAuto	
PDAGATpe_rm	REV	YNR008W	YNR008W:1	protStoichAsgnAuto	
PDAGATpc_rm	FWD	YNR008W	YNR008W:1	protStoichAsgnAuto	
PDAGATpc_rm	REV	YNR008W	YNR008W:1	protStoichAsgnAuto	
PSD_mm	FWD	YNL169C	YNL169C:2	protStoichAsgnManual	Heterodimer of a large membrane-associated beta subunit and a small pyruvoyl-containing alpha subunit.
PSD_gm	FWD	YGR170W	YGR170W:2	protStoichAsgnManual	"Heterodimer of a large membrane-associated beta subunit and a small pyruvoyl-containing alpha subunit (By similarity). Interacts with pstB2/PDR17 (PubMed:20016005, PubMed:24366873). This interaction may be a means to structurally tether the donor membrane (ER) harboring PstB2/PDR17 to acceptor membranes (Golgi/endosomes) harboring PSD2 during PtdSer transport to the site of PtdEtn synthesis (PubMed:24366873)."
PSD_vm	FWD	YGR170W	YGR170W:2	protStoichAsgnManual	"Heterodimer of a large membrane-associated beta subunit and a small pyruvoyl-containing alpha subunit (By similarity). Interacts with pstB2/PDR17 (PubMed:20016005, PubMed:24366873). This interaction may be a means to structurally tether the donor membrane (ER) harboring PstB2/PDR17 to acceptor membranes (Golgi/endosomes) harboring PSD2 during PtdSer transport to the site of PtdEtn synthesis (PubMed:24366873)."
PEMT_rm	FWD	YGR157W	YGR157W:1	protStoichAsgnAuto	
PMEMT_rm	FWD	YJR073C	YJR073C:1	protStoichAsgnAuto	
PDMEMT_rm	FWD	YJR073C	YJR073C:1	protStoichAsgnAuto	
LPCAT_mm	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
LPEAT_l	FWD	YMR313C	YMR313C:1	protStoichAsgnManual	"Binds to both phosphatidylinositol (PI) and phosphatidylinositol 3,5-bisphosphate (PIP2)."
PLAA2pc_l	FWD	YKR089C	YKR089C:1	protStoichAsgnManual	"Binds to both phosphatidylinositol (PI) and phosphatidylinositol 3,5-bisphosphate (PIP2)."
PLAA2pe_l	FWD	YKR089C	YKR089C:1	protStoichAsgnManual	"Binds to both phosphatidylinositol (PI) and phosphatidylinositol 3,5-bisphosphate (PIP2)."
PLAclpn1_mm	FWD	YGR110W	YGR110W:1	protStoichAsgnAuto	
PLAclpn3_mm	FWD	YGR110W	YGR110W:1	protStoichAsgnAuto	
PLABlpc_en	FWD	YMR008C	YMR008C:1	protStoichAsgnAuto	
PLABlpc_rm	FWD	YML059C	YML059C:1	protStoichAsgnAuto	
PLABlpe_en	FWD	YMR008C	YMR008C:1	protStoichAsgnAuto	
PLABlpe_en	FWD	YMR006C	YMR006C:1	protStoichAsgnAuto	
PLABlpi_en	FWD	YOL011W	YOL011W:1	protStoichAsgnAuto	
PLABlps_en	FWD	YOL011W	YOL011W:1	protStoichAsgnAuto	
PLABlps_en	FWD	YMR006C	YMR006C:1	protStoichAsgnAuto	
PLABpc_en	FWD	YMR008C	YMR008C:1	protStoichAsgnAuto	
PLABpc_rm	FWD	YML059C	YML059C:1	protStoichAsgnAuto	
PLABpe_en	FWD	YMR008C	YMR008C:1	protStoichAsgnAuto	
PLABpe_en	FWD	YMR006C	YMR006C:1	protStoichAsgnAuto	
PLABpi_en	FWD	YOL011W	YOL011W:1	protStoichAsgnAuto	
PLABps_en	FWD	YOL011W	YOL011W:1	protStoichAsgnAuto	
PLABps_en	FWD	YMR006C	YMR006C:1	protStoichAsgnAuto	
PLACpail45p_c	FWD	YPL268W	YPL268W:1	protStoichAsgnManual	Interacts with SGD1.
PLACpail45p_n	FWD	YPL268W	YPL268W:1	protStoichAsgnManual	Interacts with SGD1.
