id	rxn_src	dir	enz	protein_stoich	status	comments	MW (g/mmol)
RXN-H2Ot_c_n_FWD-SPONT	H2Ot_c_n	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_n_REV-SPONT	H2Ot_c_n	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_x_FWD-SPONT	H2Ot_c_x	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_x_REV-SPONT	H2Ot_c_x	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_v_FWD-SPONT	H2Ot_c_v	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_v_REV-SPONT	H2Ot_c_v	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-EX_h2o_e_FWD-SPONT	EX_h2o_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-EX_h2o_e_REV-SPONT	EX_h2o_e	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-XANt_c_e_FWD-SPONT	XANt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-XANt_c_e_REV-SPONT	XANt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-EX_xtsn_e_FWD-SPONT	EX_xtsn_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-XTSNt_c_e_FWD-SPONT	XTSNt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-EX_xylt_e_FWD-SPONT	EX_xylt_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-XYLTt_c_e_FWD-YLL043W	XYLTt_c_e	FWD	YLL043W	YLL043W:1	protStoichAsgnAuto		74.52261
RXN-XYLTt_c_e_REV-YLL043W	XYLTt_c_e	REV	YLL043W	YLL043W:1	protStoichAsgnAuto		74.52261
RXN-XYLTt_c_e_FWD-YDL245C	XYLTt_c_e	FWD	YDL245C	YDL245C:1	protStoichAsgnAuto		63.4849
RXN-XYLTt_c_e_REV-YDL245C	XYLTt_c_e	REV	YDL245C	YDL245C:1	protStoichAsgnAuto		63.4849
RXN-EX_zymst_e_FWD-SPONT	EX_zymst_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ZYMSTt_c_en_FWD-YIL013C	ZYMSTt_c_en	FWD	YIL013C	YIL013C:1	protStoichAsgnAuto		161.91882
RXN-ZYMSTt_c_en_REV-YIL013C	ZYMSTt_c_en	REV	YIL013C	YIL013C:1	protStoichAsgnAuto		161.91882
RXN-ZYMSTt_c_en_FWD-YOR011W	ZYMSTt_c_en	FWD	YOR011W	YOR011W:1	protStoichAsgnAuto		159.12231
RXN-ZYMSTt_c_en_REV-YOR011W	ZYMSTt_c_en	REV	YOR011W	YOR011W:1	protStoichAsgnAuto		159.12231
RXN-COAt_c_l_FWD-SPONT	COAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-COAt_c_l_REV-SPONT	COAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-Ht_c_m_FWD-SPONT	Ht_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-EX_14dmlanost_e_FWD-SPONT	EX_14dmlanost_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-14DMLANOSTt_c_e_FWD-SPONT	14DMLANOSTt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-14DMLANOSTt_c_e_REV-SPONT	14DMLANOSTt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-EX_ergtetrol_e_FWD-SPONT	EX_ergtetrol_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ERGTETROLt_c_e_FWD-SPONT	ERGTETROLt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ERGTETROLt_c_e_REV-SPONT	ERGTETROLt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCTAt_c_e_FWD-SPONT	OCTAt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCTAt_c_e_REV-SPONT	OCTAt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DCAt_c_e_FWD-SPONT	DCAt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DCAt_c_e_REV-SPONT	DCAt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DDCAt_c_e_FWD-SPONT	DDCAt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DDCAt_c_e_REV-SPONT	DDCAt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-EX_but_e_FWD-SPONT	EX_but_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-EX_hxa_e_FWD-SPONT	EX_hxa_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-EX_ocdcea_e_FWD-SPONT	EX_ocdcea_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-BUTt_c_e_FWD-YNL065W	BUTt_c_e	FWD	YNL065W	YNL065W:1	protStoichAsgnAuto		65.87774
RXN-BUTt_c_e_REV-YNL065W	BUTt_c_e	REV	YNL065W	YNL065W:1	protStoichAsgnAuto		65.87774
RXN-HXAt_c_e_FWD-YNL065W	HXAt_c_e	FWD	YNL065W	YNL065W:1	protStoichAsgnAuto		65.87774
RXN-HXAt_c_e_REV-YNL065W	HXAt_c_e	REV	YNL065W	YNL065W:1	protStoichAsgnAuto		65.87774
RXN-OCDCEAt_c_e_FWD-SPONT	OCDCEAt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCDCEAt_c_e_REV-SPONT	OCDCEAt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-EX_ttdca_e_FWD-SPONT	EX_ttdca_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-BUTt_c_x_FWD-SPONT	BUTt_c_x	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-BUTt_c_x_REV-SPONT	BUTt_c_x	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HXAt_c_x_FWD-SPONT	HXAt_c_x	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HXAt_c_x_REV-SPONT	HXAt_c_x	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DDCAt_c_rm_FWD-SPONT	DDCAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DDCAt_c_rm_REV-SPONT	DDCAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-TTDCAt_c_rm_FWD-SPONT	TTDCAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-TTDCAt_c_rm_REV-SPONT	TTDCAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCAt_c_rm_FWD-SPONT	HDCAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCAt_c_rm_REV-SPONT	HDCAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCEAt_c_rm_FWD-SPONT	HDCEAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCEAt_c_rm_REV-SPONT	HDCEAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCDCAt_c_rm_FWD-SPONT	OCDCAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCDCAt_c_rm_REV-SPONT	OCDCAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCDCEAt_c_rm_FWD-SPONT	OCDCEAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCDCEAt_c_rm_REV-SPONT	OCDCEAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-MALCOAt_c_rm_FWD-SPONT	MALCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-MALCOAt_c_rm_REV-SPONT	MALCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DDCACOAt_c_rm_FWD-SPONT	DDCACOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DDCACOAt_c_rm_REV-SPONT	DDCACOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-TDCOAt_c_rm_FWD-SPONT	TDCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-TDCOAt_c_rm_REV-SPONT	TDCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-PMTCOAt_c_rm_FWD-SPONT	PMTCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-PMTCOAt_c_rm_REV-SPONT	PMTCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCOAt_c_rm_FWD-SPONT	HDCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCOAt_c_rm_REV-SPONT	HDCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-STCOAt_c_rm_FWD-SPONT	STCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-STCOAt_c_rm_REV-SPONT	STCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ODECOAt_c_rm_FWD-SPONT	ODECOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ODECOAt_c_rm_REV-SPONT	ODECOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ICOSCOAt_c_rm_FWD-SPONT	ICOSCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ICOSCOAt_c_rm_REV-SPONT	ICOSCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DOCOSCOAt_c_rm_FWD-SPONT	DOCOSCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DOCOSCOAt_c_rm_REV-SPONT	DOCOSCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-TTCCOAt_c_rm_FWD-SPONT	TTCCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-TTCCOAt_c_rm_REV-SPONT	TTCCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HXCCOAt_c_rm_FWD-SPONT	HXCCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HXCCOAt_c_rm_REV-SPONT	HXCCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-Ht_c_rm_FWD-SPONT	Ht_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-Ht_c_rm_REV-SPONT	Ht_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_rm_FWD-SPONT	H2Ot_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_rm_REV-SPONT	H2Ot_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-CO2t_c_rm_FWD-SPONT	CO2t_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-CO2t_c_rm_REV-SPONT	CO2t_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-COAt_c_rm_FWD-SPONT	COAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-COAt_c_rm_REV-SPONT	COAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-NADPHt_c_rm_FWD-SPONT	NADPHt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-NADPHt_c_rm_REV-SPONT	NADPHt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-NADPt_c_rm_FWD-SPONT	NADPt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-NADPt_c_rm_REV-SPONT	NADPt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-O2t_c_rm_FWD-SPONT	O2t_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-O2t_c_rm_REV-SPONT	O2t_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-NADHt_c_rm_FWD-SPONT	NADHt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-NADHt_c_rm_REV-SPONT	NADHt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-NADt_c_rm_FWD-SPONT	NADt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-NADt_c_rm_REV-SPONT	NADt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYC3Pt_c_rm_FWD-SPONT	GLYC3Pt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYC3Pt_c_rm_REV-SPONT	GLYC3Pt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DHAPt_c_rm_FWD-SPONT	DHAPt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DHAPt_c_rm_REV-SPONT	DHAPt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-PPIt_c_rm_FWD-SPONT	PPIt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-PPIt_c_rm_REV-SPONT	PPIt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-PIt_c_rm_FWD-SPONT	PIt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-PIt_c_rm_REV-SPONT	PIt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-CTPt_c_rm_FWD-SPONT	CTPt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-CTPt_c_rm_REV-SPONT	CTPt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-CDPt_c_rm_FWD-SPONT	CDPt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-CDPt_c_rm_REV-SPONT	CDPt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-CMPt_c_rm_FWD-SPONT	CMPt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-CMPt_c_rm_REV-SPONT	CMPt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-CDPEAt_c_rm_FWD-SPONT	CDPEAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-CDPEAt_c_rm_REV-SPONT	CDPEAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-CDPCHOLt_c_rm_FWD-SPONT	CDPCHOLt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-CDPCHOLt_c_rm_REV-SPONT	CDPCHOLt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_rm_FWD-SPONT	ATPt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_rm_REV-SPONT	ATPt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AMPt_c_rm_FWD-SPONT	AMPt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AMPt_c_rm_REV-SPONT	AMPt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-INOSTt_c_rm_FWD-SPONT	INOSTt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-INOSTt_c_rm_REV-SPONT	INOSTt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AMETt_c_rm_FWD-SPONT	AMETt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AMETt_c_rm_REV-SPONT	AMETt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AHCYSt_c_rm_FWD-SPONT	AHCYSt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AHCYSt_c_rm_REV-SPONT	AHCYSt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-EPISTt_c_rm_FWD-SPONT	EPISTt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-EPISTt_c_rm_REV-SPONT	EPISTt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-FECOSTt_c_rm_FWD-SPONT	FECOSTt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-FECOSTt_c_rm_REV-SPONT	FECOSTt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-LANOSTt_c_rm_FWD-SPONT	LANOSTt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-LANOSTt_c_rm_REV-SPONT	LANOSTt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ERGSTt_c_rm_FWD-SPONT	ERGSTt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ERGSTt_c_rm_REV-SPONT	ERGSTt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ZYMSTt_c_rm_FWD-SPONT	ZYMSTt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ZYMSTt_c_rm_REV-SPONT	ZYMSTt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-G3PCt_c_rm_FWD-SPONT	G3PCt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-G3PCt_c_rm_REV-SPONT	G3PCt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCAt_c_l_FWD-SPONT	HDCAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCAt_c_l_REV-SPONT	HDCAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCEAt_c_l_FWD-SPONT	HDCEAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCEAt_c_l_REV-SPONT	HDCEAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCDCAt_c_l_FWD-SPONT	OCDCAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCDCAt_c_l_REV-SPONT	OCDCAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCDCEAt_c_l_FWD-SPONT	OCDCEAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCDCEAt_c_l_REV-SPONT	OCDCEAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DDCACOAt_c_l_FWD-SPONT	DDCACOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DDCACOAt_c_l_REV-SPONT	DDCACOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-TDCOAt_c_l_FWD-SPONT	TDCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-TDCOAt_c_l_REV-SPONT	TDCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-PMTCOAt_c_l_FWD-SPONT	PMTCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-PMTCOAt_c_l_REV-SPONT	PMTCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCOAt_c_l_FWD-SPONT	HDCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCOAt_c_l_REV-SPONT	HDCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-STCOAt_c_l_FWD-SPONT	STCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-STCOAt_c_l_REV-SPONT	STCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ODECOAt_c_l_FWD-SPONT	ODECOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ODECOAt_c_l_REV-SPONT	ODECOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYC3Pt_c_l_FWD-SPONT	GLYC3Pt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYC3Pt_c_l_REV-SPONT	GLYC3Pt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DHAPt_c_l_FWD-SPONT	DHAPt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DHAPt_c_l_REV-SPONT	DHAPt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-NADPHt_c_l_FWD-SPONT	NADPHt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-NADPHt_c_l_REV-SPONT	NADPHt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-NADPt_c_l_FWD-SPONT	NADPt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-NADPt_c_l_REV-SPONT	NADPt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_l_FWD-SPONT	ATPt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_l_REV-SPONT	ATPt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AMPt_c_l_FWD-SPONT	AMPt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AMPt_c_l_REV-SPONT	AMPt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-PPIt_c_l_FWD-SPONT	PPIt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-PPIt_c_l_REV-SPONT	PPIt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_l_FWD-SPONT	H2Ot_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_l_REV-SPONT	H2Ot_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYCt_c_l_FWD-SPONT	GLYCt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYCt_c_l_REV-SPONT	GLYCt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DOCOSCOAt_c_l_FWD-SPONT	DOCOSCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DOCOSCOAt_c_l_REV-SPONT	DOCOSCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-TTCCOAt_c_l_FWD-SPONT	TTCCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-TTCCOAt_c_l_REV-SPONT	TTCCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HXCCOAt_c_l_FWD-SPONT	HXCCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HXCCOAt_c_l_REV-SPONT	HXCCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_en_FWD-SPONT	ATPt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_en_REV-SPONT	ATPt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ADPt_c_en_FWD-SPONT	ADPt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ADPt_c_en_REV-SPONT	ADPt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-Ht_c_en_FWD-SPONT	Ht_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-Ht_c_en_REV-SPONT	Ht_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_en_FWD-SPONT	H2Ot_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_en_REV-SPONT	H2Ot_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-PIt_c_en_FWD-YML123C	PIt_c_en	FWD	YML123C	YML123C:1	protStoichAsgnManual	May function as a monomer.	64.94042
RXN-PIt_c_en_REV-YML123C	PIt_c_en	REV	YML123C	YML123C:1	protStoichAsgnManual	May function as a monomer.	64.94042
RXN-PIt_c_en_FWD-YCR037C	PIt_c_en	FWD	YCR037C	YCR037C:1	protStoichAsgnManual	May function as a monomer.	103.4349
RXN-PIt_c_en_REV-YCR037C	PIt_c_en	REV	YCR037C	YCR037C:1	protStoichAsgnManual	May function as a monomer.	103.4349
RXN-PIt_c_en_FWD-YJL198W	PIt_c_en	FWD	YJL198W	YJL198W:1	protStoichAsgnManual	May function as a monomer.	98.54878
RXN-PIt_c_en_REV-YJL198W	PIt_c_en	REV	YJL198W	YJL198W:1	protStoichAsgnManual	May function as a monomer.	98.54878
RXN-G3PCt_c_en_FWD-YCR098C	G3PCt_c_en	FWD	YCR098C	YCR098C:1	protStoichAsgnAuto		57.82808
RXN-G3PCt_c_en_REV-YCR098C	G3PCt_c_en	REV	YCR098C	YCR098C:1	protStoichAsgnAuto		57.82808
RXN-G3PIt_c_en_FWD-YCR098C	G3PIt_c_en	FWD	YCR098C	YCR098C:1	protStoichAsgnAuto		57.82808
RXN-G3PIt_c_en_REV-YCR098C	G3PIt_c_en	REV	YCR098C	YCR098C:1	protStoichAsgnAuto		57.82808
RXN-HDCAt_c_en_FWD-SPONT	HDCAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCAt_c_en_REV-SPONT	HDCAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCEAt_c_en_FWD-SPONT	HDCEAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HDCEAt_c_en_REV-SPONT	HDCEAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCDCAt_c_en_FWD-SPONT	OCDCAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCDCAt_c_en_REV-SPONT	OCDCAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCDCEAt_c_en_FWD-SPONT	OCDCEAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-OCDCEAt_c_en_REV-SPONT	OCDCEAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ICOSCOAt_c_en_FWD-SPONT	ICOSCOAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ICOSCOAt_c_en_REV-SPONT	ICOSCOAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DOCOSCOAt_c_en_FWD-SPONT	DOCOSCOAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-DOCOSCOAt_c_en_REV-SPONT	DOCOSCOAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-TTCCOAt_c_en_FWD-SPONT	TTCCOAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-TTCCOAt_c_en_REV-SPONT	TTCCOAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HXCCOAt_c_en_FWD-SPONT	HXCCOAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HXCCOAt_c_en_REV-SPONT	HXCCOAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_vm_FWD-SPONT	H2Ot_c_vm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_vm_REV-SPONT	H2Ot_c_vm	REV	SPONT	zeroCost	protStoichAsgnAuto		
